,b1,a2,b2,RatioTotalArea,frac,Nc
60234,0.0025,0.4,0.08,0.09956492517389452,0.99,6.0235830739999985
12340,0.016666666666666666,0.15,0.03,0.024975661596038853,0.1,5.7661
57306,0.0025,0.4,0.06666666666666668,0.06780604143997973,0.8,6.16916
58873,0.0625,0.05,0.000625,0.0010789407269672458,0.99,310.1185866
59393,0.0625,0.2,0.1,0.06318528224532471,0.99,15.42140765
21582,0.03333333333333333,0.15,0.0003,0.005363222258453374,0.9,31.1843
43141,0.00625,0.35,0.006999999999999999,0.008333074513646925,0.7,8.52644
31738,0.0625,0.5,0.0005,0.0592190215201676,0.4,4.77284
1430,0.25,0.15,0.00075,0.2749953859411656,0.3,3.54241
38925,0.01,0.01,5e-05,0.007854767032137881,0.5,10.7937
10742,0.03333333333333333,0.25,0.008333333333333333,0.050069132916587315,0.05,5.09802
18426,0.001,0.15,0.01,0.001884955592153876,0.1,6.19107
28527,0.125,0.2,0.022222222222222227,0.08691739674931763,0.6,7.6715300000000015
29146,0.08333333333333333,0.005,0.0003333333333333333,0.0785419107348472,0.4,6.8010100000000016
27033,0.16666666666666666,0.15,0.0015,0.1573623760183127,0.4,5.1014800000000005
3854,0.125,0.05,0.005555555555555557,0.15725416560468908,0.2,4.45569
18752,0.001,0.5,0.01,0.0022776546738526,0.05,5.59955
55922,0.00625,0.45,0.00045,0.002472433418375167,0.8,6.59388
43360,0.0005,0.01,0.0033333333333333327,0.0004450589592585541,0.5,11.2395
49629,0.25,0.2,0.01,0.010147344271095036,0.99,29.1481
5069,0.08333333333333333,0.5,0.025,0.12173671532660447,0.1,4.15594
35047,0.05,0.25,0.25,0.14922565104551516,0.6,5.14545
44683,0.0025,0.01,0.0025,0.001233075116533994,0.7,18.5821
55631,0.0625,0.05,0.0025,0.005281802648847844,0.95,81.9006
61606,0.0625,0.05,5e-05,0.000989523146064446,0.99,313.120102
35529,0.016666666666666666,0.005,0.000125,0.015708748666112358,0.4,8.72983
16038,0.01,0.1,0.1,0.02042035224833365,0.3,7.3320300000000005
33539,0.05555555555555555,0.005,5e-06,0.034906632163776395,0.6,11.2533
60683,0.005,0.01,0.0014285714285714286,0.00012297091244051482,0.99,548.8227307
51089,0.08333333333333333,0.25,0.027777777777777776,0.03272492347489368,0.9,13.7941
12840,0.016666666666666666,0.4,0.0008,0.024921207323376632,0.05,5.3503
1265,0.25,0.35,0.0007,0.27512026424914576,0.3,3.2542400000000002
12320,0.016666666666666666,0.05,0.01,0.024949481657258937,0.05,5.51656
56216,0.05555555555555555,0.15,0.005,0.006601707895668555,0.95,39.6973
2438,0.16666666666666666,0.25,0.00025,0.1833184763216594,0.3,4.2412800000000015
38909,0.00625,0.4,0.0004,0.00609154815531061,0.4,6.47092
12643,0.025,0.3,0.0015,0.03169866987472102,0.2,5.8754599999999995
49309,0.125,0.2,0.025,0.03377212102609027,0.9,17.3582
53832,0.025,0.25,0.125,0.08639379797371931,0.8,8.4158
2992,0.16666666666666666,0.25,0.016666666666666666,0.21205750411731106,0.2,3.80105
566,0.5,0.01,0.0006666666666666666,0.7461293024251271,0.05,1.51063
12827,0.025,0.5,0.25,0.10995574287564276,0.2,4.13432
26708,0.16666666666666666,0.1,0.005,0.13168509206297216,0.5,6.19804
39055,0.0125,0.025,0.0003125,0.007868707849538184,0.6,13.3261
45499,0.0005,0.35,0.006999999999999999,0.007351326809400114,0.95,10.5294
3241,0.125,0.25,0.0025,0.1769109363052752,0.1,3.89676
48283,0.16666666666666666,0.15,0.0003,0.05247297489535911,0.8,13.4426
1232,0.25,0.2,0.06666666666666668,0.3576179637336381,0.1,2.76821
41179,0.0125,0.05,0.0125,0.007264933011426397,0.7,17.5554
29536,0.1,0.15,0.015,0.0670730031541421,0.6,8.8804
22620,0.0025,0.35,0.0007,0.0010854202618152736,0.9,10.4182
29431,0.08333333333333333,0.35,0.0007,0.0658346920498521,0.5,6.00328
35803,0.03333333333333333,0.025,0.0025,0.021061760748441568,0.6,12.222000000000001
50791,0.1,0.005,0.00125,0.015725634726625404,0.9,38.6308
41894,0.0005,0.01,2e-05,0.00047149022545075613,0.4,9.368310000000001
24068,0.0125,0.4,0.1,0.12036226854065896,0.95,5.5475
52842,0.1,0.2,0.013333333333333334,0.01581268302306863,0.95,23.7881
53084,0.1,0.4,0.08,0.1033583983031042,0.95,5.87556
1077,0.25,0.005,0.005,0.3730680546046049,0.05,2.6560799999999998
17103,0.0025,0.01,0.002,0.0037337828687914686,0.05,5.86756
54228,0.016666666666666666,0.1,0.00125,0.005550147021341967,0.8,23.9898
45581,0.005,0.005,0.001,0.0004076216468032761,0.95,110.15899999999999
11217,0.025,0.25,0.0625,0.040251655874119226,0.1,5.4242099999999995
20231,0.001,0.1,0.006666666666666667,0.0017278759594743865,0.3,7.925210000000001
44367,0.0005,0.15,0.0375,0.010917034471224529,0.6,12.0238
11687,0.03333333333333333,0.4,0.002,0.042390556872438284,0.2,5.3667
28468,0.1,0.3,0.1,0.1256637061435917,0.5,5.42226
32101,0.07142857142857142,0.5,0.001,0.045822372847359696,0.6,4.92986
46050,0.005,0.15,0.0375,0.01718058482431918,0.95,31.8032
27626,0.125,0.2,0.04,0.1107411410390402,0.5,6.35516
58529,0.0625,0.3,0.01,0.010312277885408498,0.99,14.29139425
55595,0.07142857142857142,0.35,0.06999999999999999,0.07873055589371276,0.95,7.57262
32508,0.05555555555555555,0.3,0.00375,0.05377359425394529,0.4,6.29495
44013,0.001,0.3,0.15,0.08545132017764237,0.6,6.20301
3326,0.125,0.5,0.08333333333333333,0.17671458676442586,0.3,3.7060400000000002
49939,0.16666666666666666,0.05,5e-05,0.013097430672509758,0.95,59.7434
20744,0.0005,0.025,0.005,0.0006675884388878309,0.3,8.03457
40997,0.0125,0.15,0.016666666666666666,0.011388273369263,0.7,14.9811
25933,0.25,0.1,0.0125,0.12055861808150832,0.7,8.11789
42284,0.01,0.15,0.03,0.014608405839192538,0.7,14.640999999999998
45731,0.001,0.25,0.016666666666666666,0.012514010736799341,0.95,17.6608
23247,0.00625,0.01,0.0014285714285714286,0.0010221396097929646,0.9,54.817
36974,0.03333333333333333,0.3,0.0003,0.015905883605125126,0.7,9.57628
45233,0.0005,0.005,0.000125,0.00023699389580518007,0.7,18.7464
6846,0.07142857142857142,0.01,0.0005,0.08976293169521911,0.2,5.3140800000000015
23871,0.0125,0.2,0.013333333333333334,0.008940449093340954,0.95,25.6192
18702,0.001,0.45,0.0225,0.003082687791334985,0.05,5.64224
31452,0.0625,0.15,0.00015,0.058933136588690926,0.4,7.04138
51431,0.0625,0.35,0.006999999999999999,0.0257924756859722,0.8,8.49545
45015,0.0005,0.45,0.005625,0.0058021289320986475,0.7,6.38258
17864,0.005,0.35,0.05,0.017278759594743863,0.2,5.9427400000000015
18059,0.001,0.5,0.16666666666666666,0.027593655474030348,0.1,5.13895
53187,0.0625,0.1,0.0001,0.009845751376350407,0.9,37.0671
10788,0.03333333333333333,0.35,0.11666666666666665,0.056155968682917536,0.05,4.94977
13748,0.016666666666666666,0.2,0.028571428571428574,0.023711544552094392,0.3,7.0000100000000005
11094,0.025,0.35,0.0875,0.04496404485450392,0.1,5.21235
27972,0.125,0.25,0.0005,0.11796680414229675,0.4,5.38037
14477,0.01,0.2,0.0002,0.014928848289858698,0.05,5.64303
51393,0.08333333333333333,0.025,0.004166666666666668,0.013384493701231513,0.9,40.5127
20199,0.001,0.15,0.01,0.0025132741228718345,0.3,7.77014
21722,0.03333333333333333,0.05,0.005555555555555557,0.006021385919380435,0.9,47.1406
26997,0.16666666666666666,0.25,0.00125,0.0792270397327176,0.7,7.92515
20167,0.001,0.2,0.022222222222222227,0.005288347633542818,0.3,7.48915
23962,0.0125,0.3,0.15,0.13528483364521046,0.95,6.897289999999999
20781,0.0005,0.005,0.0025,0.0005615596868291756,0.3,8.03328
17531,0.0025,0.05,0.0016666666666666668,0.003560471674068433,0.1,6.18949
33041,0.05,0.025,0.0005,0.047139597767114835,0.4,7.6463899999999985
30903,0.07142857142857142,0.5,0.07142857142857142,0.1121997376282069,0.4,4.25028
15060,0.0125,0.025,0.0016666666666666668,0.013783737767625216,0.3,7.6276100000000016
35480,0.016666666666666666,0.005,0.000625,0.015711890258765952,0.4,8.73097
7002,0.07142857142857142,0.1,0.01,0.07948229413582178,0.3,6.01065
49971,0.08333333333333333,0.025,0.000625,0.02621920868808481,0.8,20.3504
14847,0.0125,0.25,0.025,0.01963495408493621,0.3,6.849310000000001
45556,0.0005,0.5,0.03333333333333333,0.04978115359000826,0.95,4.92782
15502,0.00625,0.25,0.025,0.010308350894591508,0.05,5.69109
25119,0.5,0.15,0.00375,0.4719457563855266,0.4,2.35867
1485,0.25,0.01,0.00125,0.3534331005196687,0.1,2.80234
15540,0.01,0.1,0.005,0.012880529879718154,0.2,6.6993100000000005
18265,0.005,0.15,0.00375,0.006027930904075415,0.3,7.65723
25755,0.25,0.35,0.006999999999999999,0.12319755591052375,0.7,5.38695
1527,0.25,0.005,0.00016666666666666666,0.3141597889577549,0.2,3.15572
43357,0.0005,0.01,0.005,0.000471238898038469,0.5,11.2411
23244,0.0125,0.01,0.00025,0.0019705639919641977,0.9,53.323
27789,0.125,0.05,0.00125,0.09827294519510572,0.5,7.1044800000000015
32532,0.07142857142857142,0.025,0.000625,0.03369428245811072,0.7,14.1468
15667,0.00625,0.4,0.0008,0.009376868672802132,0.05,5.593999999999999
21810,0.03333333333333333,0.025,0.0027777777777777783,0.005432337296832349,0.9,48.6202
45630,0.005,0.005,6.25e-05,0.000393631742017759,0.95,110.255
60086,0.00625,0.01,0.00125,0.00013705197951285482,0.99,545.7341584
4708,0.1,0.1,0.016666666666666666,0.11152653920243764,0.3,5.4645
49671,0.1,0.25,0.027777777777777776,0.048869219055841226,0.8,10.7199
26059,0.25,0.025,0.00125,0.11787844684891452,0.7,8.40325
14050,0.016666666666666666,0.01,0.000125,0.01832713524318556,0.3,7.4909399999999975
8711,0.05555555555555555,0.25,0.016666666666666666,0.08355763793922852,0.05,4.68086
52614,0.03333333333333333,0.005,0.0003333333333333333,0.010476164302170759,0.8,24.4869
21451,0.016666666666666666,0.2,0.013333333333333334,0.010157816246607,0.9,21.6599
7679,0.0625,0.25,0.0625,0.09572040116406402,0.05,4.5508
58020,0.125,0.05,0.0016666666666666668,0.0022226768024147807,0.99,267.5194482
60825,0.0005,0.1,0.0033333333333333327,0.0010445795573186065,0.99,115.5782281
2868,0.16666666666666666,0.15,0.05,0.21415189921970426,0.2,3.88268
24849,0.5,0.1,0.0033333333333333327,0.2363524873050721,0.7,4.69496
60613,0.0625,0.005,0.0016666666666666668,0.0010076658436389274,0.99,438.3449387
23590,0.025,0.025,0.004166666666666668,0.0022743821815051127,0.95,99.8265
59587,0.01,0.05,0.025,0.004044800541496859,0.99,202.3235553
54054,0.016666666666666666,0.01,0.0025,0.005298819609054783,0.8,26.1909
14896,0.0125,0.45,0.1125,0.04751658888554563,0.2,5.06642
56412,0.05555555555555555,0.45,0.005625,0.011917871714165031,0.95,6.59888
30303,0.08333333333333333,0.025,0.0027777777777777783,0.052490777253729456,0.6,10.1893
7357,0.07142857142857142,0.01,0.0002,0.07854170129533697,0.3,6.0690300000000015
25049,0.5,0.05,0.016666666666666666,0.4722860955896656,0.4,2.39113
38436,0.01,0.2,0.013333333333333334,0.012042771838760874,0.5,9.404639999999999
43514,0.0025,0.25,0.00125,0.002159844949342983,0.6,10.3961
35588,0.025,0.1,0.005,0.02042035224833365,0.5,9.89368
14156,0.01,0.35,0.017499999999999998,0.01606139244147782,0.1,5.67398
40302,0.005,0.25,0.00125,0.004417864669110647,0.5,9.01553
12694,0.016666666666666666,0.3,0.03,0.0262846585350346,0.05,5.4074
32089,0.07142857142857142,0.5,0.025,0.06844183995320621,0.6,4.68714
15018,0.0125,0.05,0.008333333333333333,0.01413716694115407,0.3,7.60577
19565,0.0025,0.05,0.016666666666666666,0.0035342917352885173,0.3,7.943339999999999
41832,0.00625,0.45,0.045,0.042097341558103234,0.6,5.5726
29933,0.1,0.45,0.03,0.0882787535658732,0.6,4.91073
41850,0.00625,0.5,0.16666666666666666,0.16100662349647687,0.6,3.7251
9587,0.05555555555555555,0.45,0.0045000000000000005,0.07108551510447705,0.2,4.81364
20412,0.0005,0.25,0.008333333333333333,0.0019373154697137054,0.2,6.63603
40056,0.01,0.01,0.00025,0.006287897696159972,0.6,13.485999999999999
6330,0.07142857142857142,0.2,0.001,0.101042595718458,0.1,4.66133
33789,0.05,0.025,0.0027777777777777783,0.03937899124812206,0.5,9.18175
7019,0.0625,0.005,0.00125,0.09326701365115124,0.05,4.6156
39524,0.016666666666666666,0.3,0.003,0.009833185005736052,0.7,9.88885
10412,0.03333333333333333,0.15,0.00015,0.04713095838731747,0.1,5.40407
57893,0.16666666666666666,0.005,0.005,0.002695748296167844,0.99,315.2706323999999
40839,0.01,0.45,0.15,0.1335176877775662,0.6,4.29523
23673,0.016666666666666666,0.05,0.0125,0.003174317577064688,0.95,93.8778
54271,0.08333333333333333,0.25,0.00025,0.006731516758785636,0.95,18.7546
13414,0.016666666666666666,0.45,0.0009,0.018707660653351617,0.3,5.6555599999999995
23752,0.03333333333333333,0.1,0.0025,0.003364122133219073,0.95,66.0774
7446,0.0625,0.05,0.016666666666666666,0.08861909277001208,0.1,4.87052
59388,0.016666666666666666,0.25,0.125,0.09745482210823338,0.99,9.997431834
15084,0.00625,0.005,1e-05,0.009326611044326331,0.05,5.77166
768,0.5,0.2,0.0004,0.7461408215981902,0.05,1.50918
24306,0.016666666666666666,0.25,0.003125,0.0036406477365819225,0.95,19.2755
18928,0.0025,0.4,0.08,0.023247785636564475,0.2,5.6199699999999995
39764,0.0125,0.45,0.01125,0.017396569319253482,0.6,6.02538
26075,0.25,0.005,0.000625,0.1963544495878833,0.5,5.04092
20565,0.0005,0.45,0.075,0.03235840433197487,0.3,5.37908
12096,0.025,0.025,0.005,0.03149446635223768,0.2,6.32386
25516,0.25,0.4,0.005,0.19949113350295186,0.5,3.80243
61908,0.001,0.05,0.0016666666666666668,0.0002748893571891069,0.99,345.0394995000001
50299,0.08333333333333333,0.3,0.3,0.2523746098383801,0.8,3.99804
59073,0.03333333333333333,0.005,5e-06,0.0005236765300164756,0.99,488.9273084
4338,0.1,0.1,0.014285714285714287,0.14182046836205353,0.1,4.2789
1811,0.25,0.15,0.0075,0.314866123706037,0.2,3.12122
42461,0.005,0.025,0.00125,0.0032004975158446023,0.6,13.7698
4611,0.1,0.2,0.006666666666666667,0.11121237993707866,0.3,5.2786300000000015
45309,0.001,0.005,5e-05,7.928594459497248e-05,0.95,112.20200000000001
25817,0.25,0.25,0.05,0.14529866022852794,0.7,6.24706
40533,0.005,0.05,0.008333333333333333,0.004581489286485114,0.5,10.9744
28638,0.1,0.15,0.03,0.08560839981032188,0.5,7.251710000000001
18834,0.0025,0.2,0.004,0.003644247478164161,0.2,6.744560000000001
44202,0.005,0.01,1e-05,0.0023564144016780964,0.7,18.3802
36143,0.025,0.005,6.25e-05,0.019635444958788332,0.5,10.1183
54366,0.08333333333333333,0.45,0.05625,0.08209047053677081,0.95,5.3284
38826,0.00625,0.3,0.03333333333333333,0.018456856839840042,0.4,7.1318800000000016
42058,0.0005,0.1,0.011111111111111113,0.0018675022996339327,0.4,9.19802
54798,0.0125,0.25,0.0005,0.00424115008234622,0.8,14.1209
59072,0.0005,0.005,0.001,2.3404865269243965e-05,0.99,562.4361481000002
12626,0.016666666666666666,0.25,0.03125,0.026098126471227702,0.05,5.4443800000000016
52803,0.1,0.15,0.0015,0.008525497063679308,0.95,38.3454
11674,0.025,0.25,0.03571428571428571,0.03870890948173138,0.05,5.25282
24340,0.016666666666666666,0.3,0.06,0.055030231315381206,0.95,10.2385
8825,0.05555555555555555,0.5,0.125,0.09272061651219876,0.05,4.43586
48485,0.16666666666666666,0.45,0.01125,0.06508332780686853,0.8,5.32733
5154,0.1,0.3,0.0075,0.12707742283770715,0.2,4.5301599999999995
19666,0.0005,0.45,0.45,0.032554753872824235,0.05,5.0062
21334,0.005,0.25,0.03571428571428571,0.026030339129744,0.9,14.3037
54239,0.016666666666666666,0.1,0.0002,0.005286253238440424,0.8,24.0694
47429,0.25,0.35,0.006999999999999999,0.0461971199710379,0.9,8.20584
1895,0.25,0.4,0.4,0.3981968688425063,0.05,2.50845
39095,0.00625,0.45,0.45,0.3229949946972006,0.5,2.59039
7861,0.0625,0.5,0.07142857142857142,0.09887601878485733,0.05,4.3806
20068,0.001,0.4,0.2,0.07649778111491147,0.3,4.80459
43663,0.00625,0.01,5e-05,0.0029463426701691877,0.7,18.2753
40626,0.01,0.25,0.00625,0.009228428419920021,0.6,10.0263
59762,0.07142857142857142,0.5,0.001,0.002677085739809018,0.99,5.59311732
23925,0.03333333333333333,0.25,0.025,0.02127120025868089,0.95,16.3997
61154,0.08333333333333333,0.5,0.0625,0.09850201965942998,0.99,4.384331639
46918,0.5,0.01,0.0003333333333333333,0.1570880102598992,0.8,7.1711800000000006
27773,0.125,0.05,0.008333333333333333,0.09882926889417892,0.5,7.10733
28366,0.1,0.45,0.045,0.11034844195734148,0.5,4.58441
21136,0.016666666666666666,0.35,0.04375,0.04591306763527582,0.9,8.37758
34803,0.05,0.05,0.01,0.03235840433197487,0.6,11.3903
6913,0.07142857142857142,0.01,2e-05,0.08975991576627168,0.2,5.31229
19527,0.0005,0.3,0.03,0.002159844949342983,0.05,5.79181
23787,0.0125,0.15,0.03,0.014412056298343174,0.95,33.6431
13225,0.0125,0.025,0.0008333333333333334,0.018656478873036883,0.05,5.61409
17622,0.0025,0.35,0.004375,0.0039711694636783475,0.05,5.72506
59064,0.00625,0.15,0.001875,0.0009729119749085891,0.99,56.92097388
43418,0.0005,0.01,2e-05,0.0003930132409640832,0.5,11.2414
39768,0.00625,0.025,0.0025,0.005006913291658733,0.5,10.9603
36660,0.0125,0.025,0.0008333333333333334,0.011807152389741638,0.4,8.890410000000003
47777,0.25,0.1,0.006666666666666667,0.04115486376202628,0.9,22.3754
783,0.5,0.2,0.2,0.653451271946677,0.2,1.73965
60293,0.0005,0.35,0.05833333333333333,0.06350729549231765,0.99,8.289629957
53838,0.025,0.25,0.03571428571428571,0.030293929159615863,0.8,11.8728
4050,0.1,0.5,0.16666666666666666,0.16755160819145565,0.1,3.77356
39765,0.005,0.35,0.35,0.15865042900628454,0.4,3.8928
27942,0.125,0.2,0.0025,0.1184380430403352,0.4,5.58295
15775,0.00625,0.5,0.0125,0.010308350894591508,0.05,5.47547
23502,0.025,0.01,0.0025,0.0020381082340163803,0.95,101.057
22676,0.0025,0.3,0.006,0.0054820791805141895,0.9,12.9867
33424,0.05,0.35,0.02333333333333333,0.052098078172030736,0.5,6.3338
14819,0.01,0.5,0.0625,0.019831303625785567,0.05,5.326969999999998
46418,0.00625,0.2,0.0004,0.00072963489379623,0.95,28.7496
35635,0.05,0.4,0.1,0.11152653920243766,0.7,5.23128
21039,0.03333333333333333,0.4,0.04444444444444445,0.05550147021341968,0.9,6.745089999999999
49385,0.25,0.5,0.5,0.7814711725804611,0.99,1.4434
34968,0.05,0.15,0.005,0.03282964323001334,0.6,10.5327
32456,0.0625,0.01,0.00125,0.03929347011477434,0.6,10.9562
33333,0.05,0.45,0.0225,0.05517422097867074,0.5,5.295730000000002
28062,0.125,0.45,0.015,0.0737488875430204,0.7,5.14211
14636,0.01,0.01,0.0033333333333333327,0.014147638916666037,0.1,5.99621
2059,0.25,0.45,0.05625,0.33006357816777765,0.2,2.81316
44959,0.001,0.01,1e-05,0.0004714588095242204,0.7,18.6933
317,0.5,0.2,0.002,0.5501557054966446,0.3,2.01497
32040,0.07142857142857142,0.4,0.0008,0.045483080840771996,0.6,6.1214900000000005
38364,0.01,0.25,0.03571428571428571,0.021878948837500342,0.5,8.33255
3284,0.125,0.15,0.005,0.1769502062134451,0.1,3.94167
11069,0.03333333333333333,0.45,0.15,0.10026916552707422,0.3,4.49331
2643,0.16666666666666666,0.01,0.0005,0.2094426518319731,0.2,3.9459199999999996
28462,0.1,0.35,0.0007,0.07892466143980957,0.5,5.74212
22182,0.025,0.25,0.041666666666666664,0.03337942194439155,0.9,13.610999999999999
9970,0.03333333333333333,0.5,0.016666666666666666,0.04974188368183839,0.1,4.9253800000000005
15204,0.00625,0.3,0.03333333333333333,0.011977321991811087,0.1,5.8183
50148,0.16666666666666666,0.15,0.0075,0.016447546538481572,0.95,33.4272
51901,0.07142857142857142,0.35,0.0017499999999999998,0.012951776713112059,0.9,9.77236
34254,0.03333333333333333,0.3,0.0015,0.03198141321354408,0.4,6.795210000000001
37553,0.0125,0.15,0.025,0.015707963267948963,0.5,9.82443
60164,0.0025,0.4,0.008,0.009991835434742335,0.99,8.385593235
38384,0.016666666666666666,0.2,0.0004,0.010622771959338287,0.6,11.0255
36395,0.05,0.025,2.5e-05,0.0235633193487094,0.7,15.2843
22811,0.0025,0.2,0.013333333333333334,0.007932521450314228,0.9,22.1246
44675,0.0025,0.025,0.0003125,0.001195277829920492,0.7,18.5496
14792,0.01,0.45,0.0022500000000000003,0.0150816082326395,0.05,5.4508300000000025
21612,0.005,0.1,0.05,0.014922565104551519,0.9,33.9025
20695,0.0005,0.15,0.001875,0.0008148505945248525,0.3,7.81115
23064,0.025,0.025,0.00125,0.004015348110369454,0.9,50.3249
32993,0.05555555555555555,0.005,0.0008333333333333334,0.04363977628455321,0.5,9.00073
36761,0.03333333333333333,0.5,0.5,0.5654866776461628,0.7,1.7981
137,0.5,0.005,0.005,0.7461321822183928,0.05,1.51206
32496,0.0625,0.01,0.0005,0.03927933294783318,0.6,10.9659
36398,0.03333333333333333,0.4,0.004,0.02395987997137816,0.6,6.6184199999999995
56231,0.005,0.05,0.05,0.007853981633974483,0.8,25.5399
20133,0.001,0.3,0.0003,0.001184380430403352,0.3,7.00126
40619,0.0025,0.45,0.0642857142857143,0.038708909481731384,0.4,5.39262
43801,0.005,0.35,0.05833333333333333,0.04725478949774646,0.7,7.20529
55733,0.05555555555555555,0.025,5e-05,0.004367053771261965,0.95,88.8187
10113,0.05,0.35,0.0017499999999999998,0.055555139087918495,0.3,5.59738
38813,0.00625,0.3,0.3,0.11898782175471342,0.4,4.56325
53235,0.08333333333333333,0.005,0.001,0.006559907260083293,0.95,81.5424
52726,0.0625,0.3,0.0375,0.04162610266006477,0.9,10.494000000000002
1581,0.25,0.01,0.0014285714285714286,0.3730663716085405,0.05,2.6562
29051,0.1,0.4,0.0004,0.09444884153752353,0.4,4.93201
45525,0.0005,0.4,0.0004,0.0005167919915155211,0.95,8.56051
8021,0.0625,0.2,0.001,0.06891083485649213,0.3,5.97966
44411,0.0025,0.3,0.006,0.005136503988619312,0.7,10.1293
52716,0.0625,0.35,0.00035,0.010163837632526377,0.9,9.90937
45210,0.0005,0.01,0.0006666666666666666,0.00025028021473598694,0.7,18.7436
1121,0.25,0.35,0.06999999999999999,0.3611260755301467,0.1,2.70871
4118,0.125,0.35,0.011666666666666664,0.15964526667992132,0.2,4.1081400000000015
53804,0.025,0.2,0.025,0.02042035224833365,0.8,15.2942
44488,0.0025,0.2,0.006666666666666667,0.0041102503884466466,0.7,13.8764
5068,0.1,0.01,2e-05,0.10995593137120196,0.3,5.51103
22574,0.0005,0.45,0.01125,0.01439242134425824,0.9,6.4803
60936,0.08333333333333333,0.5,0.0005,0.002086541120759222,0.99,5.601554011
25212,0.5,0.3,0.006,0.4735008447490536,0.4,2.23691
41607,0.001,0.5,0.0005,0.0012566370614359172,0.4,5.61604
60022,0.00625,0.2,0.025,0.01564905840569416,0.99,26.55333645
43905,0.001,0.1,0.00125,0.0008639379797371932,0.6,13.5465
23599,0.03333333333333333,0.025,0.0016666666666666668,0.0027423485871960925,0.95,96.6609
5607,0.08333333333333333,0.35,0.0007,0.09186069278974114,0.3,5.043069999999998
22345,0.00625,0.45,0.05,0.06459899893944011,0.9,5.540719999999999
27756,0.125,0.1,0.002,0.09848892969004,0.5,7.0022199999999994
58033,0.125,0.25,0.00625,0.0068231465445153325,0.99,20.47933458
12022,0.016666666666666666,0.45,0.1125,0.039466257710721785,0.1,5.11659
9688,0.05,0.01,0.0006666666666666666,0.07068792910087274,0.1,5.1014
22379,0.0125,0.3,0.006,0.007052875507309086,0.9,12.8684
31525,0.0625,0.25,0.016666666666666666,0.06414085001079163,0.4,6.44002
22188,0.025,0.25,0.027777777777777776,0.023561944901923447,0.9,14.6702
50437,0.08333333333333333,0.45,0.0009,0.027197814799678026,0.8,6.0298300000000005
21909,0.005,0.025,5e-05,0.0007889324551327367,0.9,54.8643
2833,0.16666666666666666,0.3,0.042857142857142864,0.25072901368649964,0.05,3.2783300000000004
23401,0.0125,0.005,0.001,0.0009966702693513633,0.95,106.615
49640,0.1,0.2,0.013333333333333334,0.03811799086355616,0.8,13.3836
54727,0.05,0.15,0.15,0.07147123286916779,0.9,13.0707
33482,0.05,0.4,0.05,0.07225663103256524,0.4,5.30322
45575,0.005,0.005,0.0016666666666666668,0.0004175700235396437,0.95,110.292
7355,0.07142857142857142,0.35,0.0007,0.08991372814259142,0.2,4.85306
40140,0.005,0.4,0.05,0.035342917352885174,0.5,6.08559
16668,0.00625,0.15,0.025,0.010210176124166827,0.2,6.7091899999999995
53342,0.03333333333333333,0.35,0.06999999999999999,0.07204719152232593,0.8,7.03763
35177,0.05,0.35,0.006999999999999999,0.03603406773667493,0.6,7.0965300000000004
2890,0.16666666666666666,0.005,6.25e-05,0.2356195471940049,0.1,3.5077300000000005
44006,0.001,0.25,0.0025,0.0018064157758141321,0.6,10.4097
55588,0.00625,0.05,0.025,0.005105088062083414,0.8,26.4797
14142,0.0125,0.01,0.002,0.015720529638563328,0.2,6.672060000000001
50181,0.08333333333333333,0.15,0.0075,0.02900737216814575,0.8,16.6299
21807,0.001,0.05,0.00025,0.0001924225500323748,0.9,54.3106
27744,0.125,0.1,0.0125,0.10013826583317466,0.5,6.99069
61748,0.0025,0.25,0.0125,0.009758572180213294,0.99,19.81507032
26936,0.16666666666666666,0.05,0.0071428571428571435,0.15752843163000246,0.4,5.2532
12436,0.025,0.2,0.06666666666666668,0.03979350694547072,0.2,5.98801
13814,0.016666666666666666,0.4,0.04,0.030997047515419294,0.2,5.54367
59399,0.03333333333333333,0.45,0.0642857142857143,0.09049656837965743,0.99,5.2465197130000005
27578,0.125,0.25,0.03571428571428571,0.1121997376282069,0.5,5.9976199999999995
22637,0.0025,0.3,0.06,0.05128650006985337,0.9,9.8549
61438,0.05,0.025,0.0027777777777777783,0.0010013826583317473,0.99,430.3410295
32626,0.05555555555555555,0.15,0.05,0.05541420375081997,0.5,8.21095
11314,0.03333333333333333,0.3,0.0003,0.03673673729352784,0.3,6.1997300000000015
49078,0.125,0.45,0.225,0.2937389131106457,0.8,3.19322
60491,0.0125,0.5,0.01,0.01574723317611884,0.99,5.391843879
15544,0.01,0.1,0.0033333333333333327,0.012775810124598495,0.2,6.70683
11362,0.025,0.15,0.021428571428571432,0.03635271499153903,0.1,5.57771
54532,0.016666666666666666,0.5,0.08333333333333333,0.10995574287564276,0.8,4.251530000000002
3205,0.125,0.3,0.05,0.18142697574481054,0.1,3.8421800000000004
45566,0.001,0.05,0.0071428571428571435,0.0011444373238077106,0.95,102.104
24950,0.5,0.005,0.00125,0.3927088991757666,0.5,2.8750299999999998
4256,0.1,0.3,0.0015,0.14151304108095222,0.1,4.17079
20083,0.001,0.4,0.005,0.0029845130209103037,0.3,6.27806
47752,0.5,0.4,0.002,0.04165751858660069,0.95,6.9694899999999995
16267,0.005,0.025,0.000125,0.007461773426127881,0.05,5.80296
19436,0.0005,0.2,0.0025,0.0008246680715673207,0.05,5.87714
33302,0.05,0.2,0.0004,0.047224420768761766,0.4,7.1125
