,b1,a2,b2,RatioTotalArea,frac,Nc
5776,0.08333333333333333,0.01,0.0006666666666666666,0.10472394390986456,0.2,5.096030000000002
39855,0.01,0.005,0.0025,0.006306747252081511,0.6,13.4824
26835,0.16666666666666666,0.4,0.05714285714285715,0.12880529879718153,0.7,4.99
4863,0.1,0.025,0.0008333333333333334,0.1256767961129817,0.2,4.8285
24135,0.0125,0.45,0.045,0.06141813637768045,0.95,5.64931
5789,0.08333333333333333,0.3,0.3,0.13849187614575004,0.05,4.06379
45677,0.001,0.15,0.00375,0.0017573283906017903,0.95,43.3456
39282,0.016666666666666666,0.5,0.25,0.2827433388230814,0.7,2.93357
34773,0.025,0.01,0.0011111111111111113,0.0235759075359394,0.4,8.44185
12495,0.016666666666666666,0.05,0.016666666666666666,0.0238237442897226,0.1,5.82284
46634,0.5,0.4,0.013333333333333334,0.09361946107697584,0.9,5.56886
56296,0.05555555555555555,0.25,0.0125,0.013689926320330524,0.95,17.594
28000,0.125,0.3,0.0015,0.1183752111872634,0.4,5.1351
42435,0.0005,0.4,0.002,0.001476548547187203,0.4,6.57037
11120,0.03333333333333333,0.05,0.01,0.042202061313222884,0.2,6.11028
29217,0.1,0.025,0.003125,0.0629791152274329,0.6,9.646930000000001
8559,0.05555555555555555,0.025,0.005,0.08292277442381557,0.05,4.73236
22241,0.0125,0.45,0.015,0.021048670779051617,0.9,6.33954
37420,0.0125,0.25,0.0125,0.014726215563702157,0.5,8.61813
9161,0.05555555555555555,0.2,0.002,0.0614635149382323,0.3,6.12425
10786,0.03333333333333333,0.35,0.35,0.06898413868507586,0.05,4.70073
3533,0.125,0.2,0.002,0.13782166971298426,0.3,4.8901699999999995
18033,0.005,0.35,0.0017499999999999998,0.006075054793879263,0.3,6.55032
42148,0.0005,0.15,0.016666666666666666,0.0036128315516282643,0.4,8.89717
15052,0.0125,0.025,0.003125,0.013818098937273857,0.3,7.621760000000001
47497,0.25,0.25,0.0125,0.0481056375080937,0.9,12.2294
38440,0.016666666666666666,0.25,0.0025,0.01165007275706215,0.6,9.8948
11517,0.025,0.05,0.01,0.035499996985564664,0.1,5.6142199999999995
32549,0.05555555555555555,0.35,0.006999999999999999,0.05543863836034788,0.4,5.90425
24391,0.016666666666666666,0.4,0.02,0.025185101106278186,0.95,7.71317
48950,0.25,0.45,0.05,0.08678649705541805,0.95,5.22478
44759,0.001,0.45,0.00045,0.000916559656684822,0.7,6.49061
50537,0.16666666666666666,0.5,0.005,0.02055125194223324,0.95,5.275119999999999
59374,0.07142857142857142,0.25,0.05,0.03999920646445576,0.99,15.10466422
52513,0.05,0.35,0.0007,0.016323715428052558,0.8,8.85876
54516,0.016666666666666666,0.45,0.0225,0.03068288825006031,0.8,6.02104
40688,0.0025,0.5,0.0125,0.010210176124166827,0.4,5.47631
35760,0.03333333333333333,0.025,0.0125,0.021532999646480044,0.6,12.2105
48440,0.25,0.025,0.00025,0.019653607291316915,0.95,49.952
4010,0.125,0.2,0.02,0.1595929068023615,0.2,4.3469
43868,0.001,0.05,0.0001,0.0006377433086787283,0.6,13.9531
32374,0.05555555555555555,0.4,0.002,0.04488986836129416,0.5,5.91593
40380,0.016666666666666666,0.005,0.0008333333333333334,0.007863144612547454,0.7,17.4602
37133,0.0125,0.5,0.125,0.09032078879070657,0.4,4.38561
8760,0.05555555555555555,0.35,0.02333333333333333,0.08418595646994648,0.05,4.63101
2096,0.16666666666666666,0.45,0.0225,0.23880031158099416,0.1,3.30974
44456,0.0025,0.25,0.0005,0.0014529866022852795,0.7,12.109000000000002
2611,0.16666666666666666,0.01,0.00025,0.2487098111082736,0.05,3.3224400000000003
28693,0.125,0.35,0.035,0.1016305223436298,0.6,5.69883
48781,0.125,0.1,0.016666666666666666,0.0434586983746588,0.8,16.4161
38288,0.025,0.25,0.0025,0.01315541923690726,0.7,11.3043
25191,0.5,0.3,0.15,0.5277875658030853,0.4,2.13806
55086,0.05,0.01,0.0005,0.007868118800915636,0.9,45.8974
37102,0.0125,0.45,0.075,0.05419247327442393,0.4,5.17267
10317,0.05,0.2,0.001,0.05516636699703676,0.3,6.25437
7579,0.0625,0.05,0.008333333333333333,0.09333148175039677,0.05,4.6160000000000005
17209,0.005,0.005,0.00016666666666666666,0.006283708905955186,0.2,6.8943600000000025
48718,0.125,0.025,2.5e-05,0.0392714789661992,0.8,17.8016
3504,0.125,0.25,0.0005,0.13756248831906304,0.3,4.77338
41537,0.001,0.45,0.45,0.2554114827368502,0.4,2.8847400000000003
36117,0.016666666666666666,0.35,0.03888888888888889,0.032812189937493394,0.4,6.3598
7296,0.0625,0.2,0.05,0.09149888603580272,0.1,4.788119999999998
38439,0.01,0.2,0.01,0.010995574287564277,0.5,9.4491
20778,0.0005,0.01,2e-05,0.0005499672099374293,0.3,8.03624
21871,0.001,0.025,0.0025,0.00033379421944391545,0.9,55.7966
44227,0.0005,0.025,0.025,0.0014922565104551519,0.6,14.0186
4560,0.1,0.25,0.041666666666666664,0.11977321991811085,0.3,5.0552800000000016
55085,0.01,0.05,0.0125,0.00471238898038469,0.8,26.397
58201,0.016666666666666666,0.3,0.006,0.005860117496496161,0.99,14.75959922
42661,0.01,0.025,0.00125,0.004781111319681968,0.7,17.9548
20099,0.001,0.35,0.035,0.012644910430698916,0.3,6.396669999999999
49788,0.125,0.025,0.0008333333333333334,0.019693858947191008,0.9,35.4622
10151,0.05,0.1,0.03333333333333333,0.06492624817418906,0.2,5.69261
17343,0.0025,0.2,0.025,0.005105088062083415,0.1,6.07831
33248,0.0625,0.25,0.0625,0.06381360077604267,0.7,8.74226
30626,0.07142857142857142,0.25,0.08333333333333333,0.09349978135683908,0.4,5.86845
7689,0.0625,0.25,0.0125,0.0937569057555704,0.05,4.57135
13936,0.016666666666666666,0.1,0.006666666666666667,0.018954275676658416,0.3,7.408889999999999
29837,0.1,0.1,0.0005,0.04723384554672255,0.7,12.3096
56956,0.001,0.1,0.006666666666666667,0.001989675347273536,0.8,25.3129
43845,0.005,0.3,0.00375,0.004830198704894307,0.7,10.1355
49898,0.125,0.01,1e-05,0.019635236828275025,0.9,35.6807
8591,0.05555555555555555,0.05,0.016666666666666666,0.08303403916363022,0.05,4.73298
27327,0.16666666666666666,0.05,0.0001,0.07855081191403239,0.7,10.4387
30281,0.07142857142857142,0.45,0.00045,0.05641795507027941,0.5,5.22436
17942,0.005,0.4,0.0004,0.006383716272094461,0.2,5.96563
28706,0.125,0.35,0.006999999999999999,0.08315795754052183,0.6,5.96879
39323,0.016666666666666666,0.45,0.225,0.2305143609571511,0.7,3.47591
17648,0.0025,0.01,0.0033333333333333327,0.0035447637108004843,0.1,6.19601
43216,0.00625,0.25,0.0125,0.009817477042468105,0.7,11.5279
19279,0.0005,0.3,0.0075,0.0014137166941154068,0.1,6.0141599999999995
60751,0.07142857142857142,0.025,5e-05,0.0011258850971908874,0.99,402.812903
30958,0.08333333333333333,0.35,0.05833333333333333,0.09084438756630484,0.6,5.9332400000000005
48616,0.16666666666666666,0.05,0.01,0.02759365547403034,0.9,30.6138
61699,0.05,0.15,0.001875,0.001660135367881357,0.99,56.18411044
22141,0.025,0.35,0.008749999999999999,0.012586005568444109,0.9,9.8209
54857,0.0125,0.4,0.05714285714285715,0.06137325648262916,0.8,6.31865
32554,0.0625,0.01,5e-05,0.039270850647668484,0.6,10.9675
21729,0.001,0.05,0.0125,0.0019242255003237485,0.9,53.2865
40087,0.005,0.5,0.01,0.011780972450961723,0.5,5.4530400000000006
58008,0.125,0.005,0.0005555555555555557,0.0019721347882909945,0.99,356.2619918000001
53516,0.16666666666666666,0.1,0.0001,0.0026490956452620354,0.99,111.588
2496,0.16666666666666666,0.1,0.1,0.19268434942017398,0.3,4.4057900000000005
11326,0.025,0.025,0.00125,0.037311321499900026,0.05,5.326919999999999
47947,0.25,0.5,0.16666666666666666,0.28797932657906433,0.8,3.00707
42102,0.001,0.45,0.45,0.31887165433936404,0.5,2.5954599999999997
23034,0.025,0.025,0.004166666666666668,0.004221515128261285,0.9,50.2891
29019,0.1,0.35,0.004375,0.09617200510801753,0.4,5.2136
